x,y,z,vx,vy,vz
1.190897458216396e+00,-2.645538573692591e-01,-1.638600676451207e-02,-1.515176491315319e-01,4.276356124574601e-01,-7.196740171091785e-02
1.041367482559548e+00,-3.718828728065662e-01,2.691705648663591e-02,1.761167714677204e-01,3.865331101143326e-01,-1.181345029794771e-01
-3.847784171278721e-01,3.843252590471357e-02,1.293705730554978e-02,2.690243077338161e-01,-2.896549458851868e-01,-4.146968540041105e-01
6.259450652494385e-01,-6.776295092487349e-01,5.713386037023222e-02,4.555765488531868e-01,4.926712982016564e-01,-1.640740818243639e-01
3.900851511536513e-01,-9.822647986592888e-01,3.493203144690945e-04,4.993485793764897e-01,3.444733237527541e-01,4.198232273463476e-02
-9.019700546536392e-01,2.186707433251839e-02,-2.566068270995224e-02,9.510187477365285e-02,-5.046967009906179e-01,8.515803595979894e-02
-2.814441522576754e-01,2.012048676212306e+00,-1.292823612820347e-01,-6.380241586366876e-01,-1.848880065631553e-01,8.696865225164453e-02
-3.054463806811535e-01,9.988419695854835e-01,-2.227489767023590e-02,-4.209428895368105e-01,-3.070559774943812e-01,4.904488390236102e-02
3.079117851608529e-01,-2.057558093115207e+00,1.208301730033795e-02,6.983521144406533e-01,1.484342246829203e-01,-1.054158968736301e-01
-1.334902563003761e+00,-6.970243221744696e-01,7.492031401294863e-02,3.460326839507498e-01,-5.244966349087639e-01,-2.517409343098655e-01
-2.037177132016126e-01,-5.427393750576373e-01,4.176955053508266e-02,7.183369940960782e-01,-1.726413973371832e-01,-3.824363591451397e-01
-2.652245871768843e+00,-1.240454411411539e+00,-1.065396031790691e-01,3.711345933136889e-01,-5.412879822816775e-01,1.277339451792474e-01
8.561622705311668e-01,-4.208498283550730e-01,6.567772670351055e-02,-5.352270269100680e-03,5.236744817931882e-01,-1.209720865540768e-01
3.230182991288161e+00,4.959158371936956e-01,-9.321897918421009e-02,2.038260643480495e-02,6.552196757203075e-01,6.777811136841978e-02
-7.302400569307824e-01,-1.583960545869994e+00,-9.343495691521812e-02,5.720583700552757e-01,-1.550444762238573e-01,5.824136630323174e-02
8.635916233524402e-01,-4.406739297808558e-01,7.503039721069812e-03,2.914421647738260e-01,7.006438344833171e-01,-2.508222242657045e-01
-2.190724682971738e+00,-2.439937607787732e+00,1.004265478894277e-01,4.630306361960011e-01,-3.546074016984930e-01,-1.378056133317721e-02
7.717327107175451e-02,-4.513088674080795e-01,-3.209053838498422e-02,2.701109392089213e-01,9.335216330788113e-03,3.304105003885175e-01
3.625879113824985e-01,-6.942637607437515e-01,-7.317638718684047e-02,3.906006506865333e-01,5.084486971317763e-01,2.316917668051363e-01
-1.812715263226975e+00,2.286790086583965e+00,8.741333861808794e-02,-4.342648973452072e-01,-3.841544112160013e-01,-1.791020001116360e-02
